sequence_index,dataset_version,candidate_index,cow_id,cow_health_status,video_health_status,health_condition,session_category,dataset_root,relative_path,video_path,sequence_seconds,target_fps,frames_per_sequence,crop_size,start_second,end_second,window_stride_seconds,window_overlap_seconds,source_fps,source_frame_count,source_duration_sec,detected_frames,filled_frames,detection_rate,filled_rate,confidence_threshold,yolo_batch_size,yolo_device,mean_detection_confidence,min_detection_confidence,max_detection_confidence,multi_face_frames,multi_face_rate,crop_area_mean,crop_area_min,crop_area_max,blur_laplacian_var_mean,created_utc,reject_reason
5,thesis_stride8_qa,15,355,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Sep 4/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Sep 4\355.mov,10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.98840867693327,1811,60.39,208,32,0.8666666666666667,0.13333333333333333,0.6,32,0,0.7905813020009261,0.6085427403450012,0.96338951587677,80,0.3333333333333333,1099771.3173076923,346173,1374840,2071.754200693296,2026-05-25T17:39:08Z,low_detection_rate;high_filled_rate;low_mean_confidence
7,thesis_stride8_qa,18,355,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Sep 4/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Sep 4\355.mov,10.0,24.0,240,224,40.0,50.0,8.0,2.0,29.98840867693327,1811,60.39,172,68,0.7166666666666667,0.2833333333333333,0.6,32,0,0.757556727805803,0.602658212184906,0.9143660664558411,34,0.14166666666666666,1004709.8779069767,308484,1642680,2424.915955200225,2026-05-25T17:41:30Z,low_detection_rate;high_filled_rate;low_mean_confidence
7,thesis_stride8_qa,19,355,Healthy,Healthy,healthy folder,after_exercise,Truro Cow Video Data,healthy cows after exercise/Sep 4/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows after exercise\Sep 4\355.mov,10.0,24.0,240,224,48.0,58.0,8.0,2.0,29.98840867693327,1811,60.39,211,29,0.8791666666666667,0.12083333333333333,0.6,32,0,0.797038941586752,0.6139664649963379,0.9368507862091064,82,0.3416666666666667,1027170.7772511848,113620,1248750,2820.382470664993,2026-05-25T17:42:16Z,low_detection_rate;high_filled_rate;low_mean_confidence
13,thesis_stride8_qa,26,355,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 4/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\355.mov,10.0,24.0,240,224,0.0,10.0,8.0,2.0,29.996600951733516,1765,58.839999999999996,196,44,0.8166666666666667,0.18333333333333332,0.6,32,0,0.8146953692241591,0.6060754656791687,0.9291941523551941,7,0.029166666666666667,1400674.443877551,595034,1576800,2663.1306029814,2026-05-25T17:49:03Z,low_detection_rate;high_filled_rate
14,thesis_stride8_qa,28,355,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 4/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\355.mov,10.0,24.0,240,224,16.0,26.0,8.0,2.0,29.996600951733516,1765,58.839999999999996,180,60,0.75,0.25,0.6,32,0,0.799440277616183,0.6030312776565552,0.9386131167411804,82,0.3416666666666667,1429628.5777777778,289504,1853280,2565.664279015168,2026-05-25T17:50:42Z,low_detection_rate;high_filled_rate;low_mean_confidence
14,thesis_stride8_qa,29,355,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 4/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\355.mov,10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.996600951733516,1765,58.839999999999996,191,49,0.7958333333333333,0.20416666666666666,0.6,32,0,0.8202315831059561,0.6007059216499329,0.9586726427078247,5,0.020833333333333332,1595943.057591623,1317621,1692360,3227.597399629347,2026-05-25T17:51:34Z,low_detection_rate;high_filled_rate
15,thesis_stride8_qa,31,355,Healthy,Healthy,healthy folder,before_exercise,Truro Cow Video Data,healthy cows before going out/Sep 4/355.mov,C:\Users\shivp\Downloads\Research\DATASET\Truro Cow Video Data\healthy cows before going out\Sep 4\355.mov,10.0,24.0,240,224,40.0,50.0,8.0,2.0,29.996600951733516,1765,58.839999999999996,201,39,0.8375,0.1625,0.6,32,0,0.8196481727248993,0.6019608378410339,0.9651911854743958,30,0.125,1296849.0099502488,37674,1639440,2523.612706105372,2026-05-25T17:53:25Z,low_detection_rate;high_filled_rate
24,thesis_stride8_qa,41,370,Healthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/After Exercise/370/Video 2025-02-21, 9 55 13 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\After Exercise\370\Video 2025-02-21, 9 55 13 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.00192425755729,5457,181.88833333333335,212,28,0.8833333333333333,0.11666666666666667,0.6,32,0,0.7937798859938135,0.6043268442153931,0.9619142413139343,131,0.5458333333333333,1085922.9150943395,46258,1617264,1515.1561750368055,2026-05-25T18:04:18Z,low_detection_rate;high_filled_rate;low_mean_confidence
24,thesis_stride8_qa,42,370,Healthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/After Exercise/370/Video 2025-02-21, 9 55 13 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\After Exercise\370\Video 2025-02-21, 9 55 13 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,30.00192425755729,5457,181.88833333333335,204,36,0.85,0.15,0.6,32,0,0.8371966539644727,0.6040618419647217,0.9489179253578186,82,0.3416666666666667,1449262.1666666667,69989,1749600,2032.8186774437997,2026-05-25T18:05:14Z,low_detection_rate;high_filled_rate
26,thesis_stride8_qa,45,370,Healthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/After Exercise/370/Video 2025-02-21, 9 55 13 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\After Exercise\370\Video 2025-02-21, 9 55 13 AM.mov",10.0,24.0,240,224,96.0,106.0,8.0,2.0,30.00192425755729,5457,181.88833333333335,190,50,0.7916666666666666,0.20833333333333334,0.6,32,0,0.7829590957415732,0.6019089818000793,0.920378565788269,7,0.029166666666666667,1298650.4052631578,269178,1506166,2071.5635415017296,2026-05-25T18:08:05Z,low_detection_rate;high_filled_rate;low_mean_confidence
26,thesis_stride8_qa,46,370,Healthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/After Exercise/370/Video 2025-02-21, 9 55 13 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\After Exercise\370\Video 2025-02-21, 9 55 13 AM.mov",10.0,24.0,240,224,104.0,114.0,8.0,2.0,30.00192425755729,5457,181.88833333333335,189,51,0.7875,0.2125,0.6,32,0,0.7512734620659439,0.600355863571167,0.9017693996429443,21,0.0875,1347503.0740740742,107400,1590840,2155.038624008065,2026-05-25T18:08:55Z,low_detection_rate;high_filled_rate;low_mean_confidence
26,thesis_stride8_qa,47,370,Healthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/After Exercise/370/Video 2025-02-21, 9 55 13 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\After Exercise\370\Video 2025-02-21, 9 55 13 AM.mov",10.0,24.0,240,224,112.0,122.0,8.0,2.0,30.00192425755729,5457,181.88833333333335,213,27,0.8875,0.1125,0.6,32,0,0.8114786993170009,0.6023380160331726,0.9382279515266418,10,0.041666666666666664,1298486.6713615023,1122962,1462499,2109.428650298569,2026-05-25T18:09:47Z,low_detection_rate;high_filled_rate
26,thesis_stride8_qa,48,370,Healthy,Healthy,healthy,after_exercise,Yashan Dhaliwal RAC Data 2025,"21 Feb 2025/After Exercise/370/Video 2025-02-21, 9 55 13 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\21 Feb 2025\After Exercise\370\Video 2025-02-21, 9 55 13 AM.mov",10.0,24.0,240,224,120.0,130.0,8.0,2.0,30.00192425755729,5457,181.88833333333335,217,23,0.9041666666666667,0.09583333333333334,0.6,32,0,0.787132256591375,0.600890040397644,0.9107314348220825,70,0.2916666666666667,1406308.2949308755,53631,1688825,2221.224158012723,2026-05-25T18:10:38Z,low_mean_confidence
32,thesis_stride8_qa,55,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,203,37,0.8458333333333333,0.15416666666666667,0.6,32,0,0.8110021840175384,0.6005144715309143,0.9630539417266846,131,0.5458333333333333,1054989.0295566502,122475,1787400,1692.798894999419,2026-05-25T18:16:31Z,low_detection_rate;high_filled_rate
34,thesis_stride8_qa,58,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,207,33,0.8625,0.1375,0.6,32,0,0.824025148930757,0.6000102758407593,0.9641367793083191,78,0.325,1180650.8937198068,16683,1811160,1778.533991807811,2026-05-25T18:18:57Z,low_detection_rate;high_filled_rate
34,thesis_stride8_qa,59,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,32.0,42.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,189,51,0.7875,0.2125,0.6,32,0,0.8238286117397288,0.6041587591171265,0.9483246803283691,32,0.13333333333333333,1448398.1216931217,506232,1938600,2115.3888807314006,2026-05-25T18:19:46Z,low_detection_rate;high_filled_rate
34,thesis_stride8_qa,60,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,40.0,50.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,147,93,0.6125,0.3875,0.6,32,0,0.7836299644035547,0.6033031940460205,0.946655809879303,1,0.004166666666666667,1335528.9387755103,807270,2056320,1779.3025060379289,2026-05-25T18:20:35Z,low_detection_rate;high_filled_rate;low_mean_confidence
34,thesis_stride8_qa,61,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,48.0,58.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,171,69,0.7125,0.2875,0.6,32,0,0.8197719622076604,0.6014196276664734,0.975307047367096,42,0.175,1269236.5204678362,445179,1853280,1783.775687223617,2026-05-25T18:21:22Z,low_detection_rate;high_filled_rate
36,thesis_stride8_qa,64,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,72.0,82.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,196,44,0.8166666666666667,0.18333333333333332,0.6,32,0,0.8360784759326857,0.600707471370697,0.9660496115684509,95,0.3958333333333333,1061460.642857143,40440,1829520,1657.1336533432027,2026-05-25T18:24:00Z,low_detection_rate;high_filled_rate
37,thesis_stride8_qa,66,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,88.0,98.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,161,79,0.6708333333333333,0.32916666666666666,0.6,32,0,0.8180474701875485,0.6018785834312439,0.9674140810966492,45,0.1875,1071230.4037267081,55760,1588680,1582.0235620041667,2026-05-25T18:25:35Z,low_detection_rate;high_filled_rate
37,thesis_stride8_qa,67,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,96.0,106.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,171,69,0.7125,0.2875,0.6,32,0,0.831933153303046,0.6153829097747803,0.9625163078308105,0,0.0,1172345.4853801169,579348,1626480,1616.278361726066,2026-05-25T18:26:24Z,low_detection_rate;high_filled_rate
37,thesis_stride8_qa,68,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,104.0,114.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,145,95,0.6041666666666666,0.3958333333333333,0.6,32,0,0.7971649506996418,0.6034132242202759,0.967301607131958,0,0.0,1469048.572413793,898164,2073600,1668.783573792563,2026-05-25T18:27:15Z,low_detection_rate;high_filled_rate;low_mean_confidence
37,thesis_stride8_qa,69,370,Healthy,Healthy,healthy,during_exercise,Yashan Dhaliwal RAC Data 2025,"24 Feb 2025/During Exercise/370/Video 2025-02-24, 9 44 01 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\24 Feb 2025\During Exercise\370\Video 2025-02-24, 9 44 01 AM.mov",10.0,24.0,240,224,112.0,122.0,8.0,2.0,29.996806302230265,3757,125.24666666666667,157,83,0.6541666666666667,0.3458333333333333,0.6,32,0,0.7916740877613141,0.6010899543762207,0.9467647075653076,0,0.0,1363574.1592356688,1043280,1631700,1541.0568511866181,2026-05-25T18:28:05Z,low_detection_rate;high_filled_rate;low_mean_confidence
37,thesis_stride8_qa,70,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,0.0,10.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,221,19,0.9208333333333333,0.07916666666666666,0.6,32,0,0.7900418663456429,0.6047677993774414,0.9509645700454712,108,0.45,1180371.1040723983,525808,1695600,2062.9600429700963,2026-05-25T18:28:52Z,low_mean_confidence
37,thesis_stride8_qa,71,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,8.0,18.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,211,29,0.8791666666666667,0.12083333333333333,0.6,32,0,0.7674259164887017,0.6014543771743774,0.9265973567962646,113,0.4708333333333333,1060204.5592417063,637722,1421388,2033.6824843344336,2026-05-25T18:29:41Z,low_detection_rate;high_filled_rate;low_mean_confidence
37,thesis_stride8_qa,72,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,16.0,26.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,179,61,0.7458333333333333,0.25416666666666665,0.6,32,0,0.7794934920758508,0.6066063642501831,0.951608419418335,77,0.32083333333333336,1092319.3463687152,112574,1421388,1968.591064543116,2026-05-25T18:30:30Z,low_detection_rate;high_filled_rate;low_mean_confidence
37,thesis_stride8_qa,73,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,24.0,34.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,144,96,0.6,0.4,0.6,32,0,0.7391230836510658,0.6003910899162292,0.9486066102981567,23,0.09583333333333334,1194329.9791666667,235170,1661040,2108.3789894131814,2026-05-25T18:31:19Z,low_detection_rate;high_filled_rate;low_mean_confidence
37,thesis_stride8_qa,74,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,32.0,42.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,189,51,0.7875,0.2125,0.6,32,0,0.7976513183306134,0.6050757765769958,0.9530167579650879,24,0.1,1184886.5185185184,339810,1560600,1771.351656131652,2026-05-25T18:32:07Z,low_detection_rate;high_filled_rate;low_mean_confidence
37,thesis_stride8_qa,75,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,40.0,50.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,192,48,0.8,0.2,0.6,32,0,0.8069664143646756,0.6023588180541992,0.9664007425308228,8,0.03333333333333333,1239666.3541666667,136703,1535760,1806.9851767791426,2026-05-25T18:32:56Z,low_detection_rate;high_filled_rate
38,thesis_stride8_qa,77,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,56.0,66.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,220,20,0.9166666666666666,0.08333333333333333,0.6,32,0,0.7975422916087237,0.6014171242713928,0.9405290484428406,53,0.22083333333333333,1277240.3954545455,663047,1578876,2532.437189740264,2026-05-25T18:34:32Z,low_mean_confidence
38,thesis_stride8_qa,78,370,Healthy,Healthy,healthy,before_exercise,Yashan Dhaliwal RAC Data 2025,"March 19 2025/Before Exercise/370/Video 2025-03-19, 7 00 34 AM.mov","C:\Users\shivp\Downloads\Research\DATASET\Yashan Dhaliwal RAC Data 2025\March 19 2025\Before Exercise\370\Video 2025-03-19, 7 00 34 AM.mov",10.0,24.0,240,224,64.0,74.0,8.0,2.0,30.001907547529726,3932,131.05833333333334,195,45,0.8125,0.1875,0.6,32,0,0.7577890940201588,0.6050757765769958,0.9220370054244995,37,0.15416666666666667,1374036.2512820512,107648,1733400,2526.674320395843,2026-05-25T18:35:21Z,low_detection_rate;high_filled_rate;low_mean_confidence
