fold,epoch,train_loss,val_loss,task1_acc,task1_f1_fixed,task1_thr_opt,task1_f1_opt,task1_f1_sel,task2_acc,task2_f1_weighted,task2_f1_macro,task2_precision_weighted,task2_recall_weighted,task2_pred_count_c0,task2_pred_frac_c0,task2_true_count_c0,task2_true_frac_c0,task2_pred_count_c1,task2_pred_frac_c1,task2_true_count_c1,task2_true_frac_c1,task2_pred_count_c2,task2_pred_frac_c2,task2_true_count_c2,task2_true_frac_c2,task2_recall_c0,task2_recall_c1,task2_recall_c2,task2_n_val,task2_dummy_count,task2_dummy_frac,task2_decode_errors,task2_avg_available_frames,combined_metric,lr,val_used_ema
6,16,2.487396001815796,2.2769987185796103,0.7916666666666666,0.8148148148148148,0.6,0.8461538461538461,0.8148148148148148,0.5625,0.5286309074912016,0.5010809451985923,0.7768762677484787,0.5625,17.0,0.3541666666666667,22.0,0.4583333333333333,29.0,0.6041666666666666,11.0,0.22916666666666666,2.0,0.041666666666666664,15.0,0.3125,0.6363636363636364,1.0,0.13333333333333333,48.0,0.0,0.0,0.0,234.33333333333334,0.6717228611530082,0.0001,0.0
6,17,2.4187589950031705,2.352893273035685,0.6875,0.7540983606557377,0.7,0.8301886792452831,0.7540983606557377,0.3958333333333333,0.3640179175118323,0.3630290736984449,0.769993894993895,0.3958333333333333,7.0,0.14583333333333334,22.0,0.4583333333333333,39.0,0.8125,11.0,0.22916666666666666,2.0,0.041666666666666664,15.0,0.3125,0.2727272727272727,1.0,0.13333333333333333,48.0,0.0,0.0,0.0,234.33333333333334,0.559058139083785,0.0001,0.0
6,18,2.427223344643911,2.620629628499349,0.7916666666666666,0.782608695652174,0.6,0.8,0.782608695652174,0.625,0.621549940898345,0.5808747044917258,0.6368910256410256,0.625,25.0,0.5208333333333334,22.0,0.4583333333333333,13.0,0.2708333333333333,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8181818181818182,0.45454545454545453,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7020793182752595,0.0001,0.0
6,19,2.5955556366178723,2.329278826713562,0.7916666666666666,0.8148148148148148,0.5499999999999999,0.8301886792452831,0.8148148148148148,0.5625,0.5548524287763886,0.5122634419621507,0.621925057208238,0.5625,19.0,0.3958333333333333,22.0,0.4583333333333333,23.0,0.4791666666666667,11.0,0.22916666666666666,6.0,0.125,15.0,0.3125,0.7272727272727273,0.7272727272727273,0.2,48.0,0.0,0.0,0.0,234.33333333333334,0.6848336217956017,0.0001,0.0
6,20,2.4258919292026095,2.4303524494171143,0.8333333333333334,0.8461538461538461,0.49999999999999994,0.8461538461538461,0.8461538461538461,0.625,0.6322531471282455,0.5988722790453711,0.6859649122807018,0.625,19.0,0.3958333333333333,22.0,0.4583333333333333,20.0,0.4166666666666667,11.0,0.22916666666666666,9.0,0.1875,15.0,0.3125,0.7272727272727273,0.7272727272727273,0.4,48.0,0.0,0.0,0.0,234.33333333333334,0.7392034966410459,0.0001,0.0
6,21,2.42717574040095,2.7491674423217773,0.7083333333333334,0.7666666666666667,0.6,0.8214285714285714,0.7666666666666667,0.3958333333333333,0.4324096880131363,0.4037766830870279,0.5611111111111111,0.3958333333333333,10.0,0.20833333333333334,22.0,0.4583333333333333,24.0,0.5,11.0,0.22916666666666666,14.0,0.2916666666666667,15.0,0.3125,0.36363636363636365,0.36363636363636365,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.5995381773399016,0.0001,0.0
6,22,2.523580882284376,2.4973051150639853,0.7916666666666666,0.8,0.44999999999999996,0.8461538461538461,0.8,0.6875,0.6858024691358025,0.6569248035914703,0.7083333333333334,0.6875,22.0,0.4583333333333333,22.0,0.4583333333333333,16.0,0.3333333333333333,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8181818181818182,0.7272727272727273,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7429012345679012,5e-05,0.0
6,23,2.3070843352211847,2.447457790374756,0.7916666666666666,0.8214285714285714,0.49999999999999994,0.8214285714285714,0.8214285714285714,0.6041666666666666,0.6186431623931624,0.5926495726495727,0.6835025676937442,0.6041666666666666,17.0,0.3541666666666667,22.0,0.4583333333333333,21.0,0.4375,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.6363636363636364,0.7272727272727273,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7200358669108669,5e-05,0.0
6,24,2.220354504055447,2.540349284807841,0.75,0.76,0.39999999999999997,0.8148148148148148,0.76,0.6458333333333334,0.6506431308155446,0.6245429666119321,0.6872685185185187,0.6458333333333334,20.0,0.4166666666666667,22.0,0.4583333333333333,18.0,0.375,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.7272727272727273,0.7272727272727273,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7053215654077722,5e-05,0.0
6,25,2.2099821501308017,2.3317525386810303,0.7916666666666666,0.8,0.44999999999999996,0.8301886792452831,0.8,0.5833333333333334,0.495078539371685,0.4565483476132191,0.4643959435626102,0.5833333333333334,21.0,0.4375,22.0,0.4583333333333333,27.0,0.5625,11.0,0.22916666666666666,0.0,0.0,15.0,0.3125,0.7727272727272727,1.0,0.0,48.0,0.0,0.0,0.0,234.33333333333334,0.6475392696858425,5e-05,0.0
6,26,2.2206297053231134,2.261610746383667,0.7916666666666666,0.8148148148148148,0.65,0.84,0.8148148148148148,0.6041666666666666,0.6033554843162136,0.5709388009528261,0.6536458333333334,0.6041666666666666,20.0,0.4166666666666667,22.0,0.4583333333333333,20.0,0.4166666666666667,11.0,0.22916666666666666,8.0,0.16666666666666666,15.0,0.3125,0.7272727272727273,0.7272727272727273,0.3333333333333333,48.0,0.0,0.0,0.0,234.33333333333334,0.7090851495655142,5e-05,0.0
6,27,2.267490221394433,2.1602110068003335,0.7916666666666666,0.8148148148148148,0.65,0.8461538461538461,0.8148148148148148,0.5208333333333334,0.4490995115995116,0.41391941391941395,0.4587681846932321,0.5208333333333334,17.0,0.3541666666666667,22.0,0.4583333333333333,31.0,0.6458333333333334,11.0,0.22916666666666666,0.0,0.0,15.0,0.3125,0.6363636363636364,1.0,0.0,48.0,0.0,0.0,0.0,234.33333333333334,0.6319571632071632,5e-05,0.0
6,28,2.3142974840270147,2.4696104526519775,0.7916666666666666,0.7916666666666666,0.39999999999999997,0.8461538461538461,0.7916666666666666,0.5833333333333334,0.575074420645651,0.5284518133731825,0.6017013888888889,0.5833333333333334,25.0,0.5208333333333334,22.0,0.4583333333333333,15.0,0.3125,11.0,0.22916666666666666,8.0,0.16666666666666666,15.0,0.3125,0.8181818181818182,0.45454545454545453,0.3333333333333333,48.0,0.0,0.0,0.0,234.33333333333334,0.6833705436561588,5e-05,0.0
6,29,2.3691636390156217,2.805516084035238,0.7708333333333334,0.7755102040816326,0.35,0.8148148148148148,0.7755102040816326,0.5625,0.553208514790224,0.48528116893933987,0.5458333333333333,0.5625,24.0,0.5,22.0,0.4583333333333333,10.0,0.20833333333333334,11.0,0.22916666666666666,14.0,0.2916666666666667,15.0,0.3125,0.8181818181818182,0.18181818181818182,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.6643593594359283,5e-05,0.0
6,30,2.190828151173062,2.4043875535329184,0.7916666666666666,0.8148148148148148,0.44999999999999996,0.8148148148148148,0.8148148148148148,0.6458333333333334,0.6506431308155446,0.6245429666119321,0.6872685185185187,0.6458333333333334,20.0,0.4166666666666667,22.0,0.4583333333333333,18.0,0.375,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.7272727272727273,0.7272727272727273,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7327289728151797,5e-05,0.0
6,31,2.2998704181777105,2.4861438274383545,0.7708333333333334,0.7755102040816326,0.35,0.8148148148148148,0.7755102040816326,0.625,0.6207148829431438,0.5813823857302118,0.6437499999999999,0.625,24.0,0.5,22.0,0.4583333333333333,15.0,0.3125,11.0,0.22916666666666666,9.0,0.1875,15.0,0.3125,0.8181818181818182,0.5454545454545454,0.4,48.0,0.0,0.0,0.0,234.33333333333334,0.6981125435123883,5e-05,0.0
6,32,2.0869750910335116,2.6400750478108725,0.7708333333333334,0.7755102040816326,0.35,0.8148148148148148,0.7755102040816326,0.6458333333333334,0.6436956521739131,0.6075362318840579,0.6607142857142857,0.6458333333333334,24.0,0.5,22.0,0.4583333333333333,14.0,0.2916666666666667,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8181818181818182,0.5454545454545454,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7096029281277729,5e-05,0.0
6,33,2.445010185241699,2.511560599009196,0.7708333333333334,0.7755102040816326,0.39999999999999997,0.8301886792452831,0.7755102040816326,0.6875,0.6858024691358025,0.6569248035914703,0.7083333333333334,0.6875,22.0,0.4583333333333333,22.0,0.4583333333333333,16.0,0.3333333333333333,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8181818181818182,0.7272727272727273,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7306563366087175,2.5e-05,0.0
6,34,2.122732526726193,2.3371334870656333,0.75,0.7857142857142857,0.6,0.8461538461538461,0.7857142857142857,0.6041666666666666,0.6186431623931624,0.5926495726495727,0.6835025676937442,0.6041666666666666,17.0,0.3541666666666667,22.0,0.4583333333333333,21.0,0.4375,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.6363636363636364,0.7272727272727273,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7021787240537241,2.5e-05,0.0
6,35,1.9984745383262634,2.4180988470713296,0.7916666666666666,0.8,0.39999999999999997,0.8148148148148148,0.8,0.6458333333333334,0.6506431308155446,0.6245429666119321,0.6872685185185187,0.6458333333333334,20.0,0.4166666666666667,22.0,0.4583333333333333,18.0,0.375,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.7272727272727273,0.7272727272727273,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7253215654077723,2.5e-05,0.0
6,36,2.106173402733273,2.4584843715031943,0.7916666666666666,0.7916666666666666,0.35,0.8148148148148148,0.7916666666666666,0.625,0.6207148829431438,0.5813823857302118,0.6437499999999999,0.625,24.0,0.5,22.0,0.4583333333333333,15.0,0.3125,11.0,0.22916666666666666,9.0,0.1875,15.0,0.3125,0.8181818181818182,0.5454545454545454,0.4,48.0,0.0,0.0,0.0,234.33333333333334,0.7061907748049052,2.5e-05,0.0
6,37,2.2831012341711254,2.717498461405436,0.7708333333333334,0.7659574468085106,0.3,0.8148148148148148,0.7659574468085106,0.6458333333333334,0.6374849033816424,0.5954830917874396,0.6491720085470085,0.6458333333333334,26.0,0.5416666666666666,22.0,0.4583333333333333,12.0,0.25,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8636363636363636,0.45454545454545453,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7017211750950765,2.5e-05,0.0
6,38,2.070755832725101,2.553321957588196,0.7916666666666666,0.8,0.44999999999999996,0.8235294117647058,0.8,0.6875,0.6858024691358025,0.6569248035914703,0.7083333333333334,0.6875,22.0,0.4583333333333333,22.0,0.4583333333333333,16.0,0.3333333333333333,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8181818181818182,0.7272727272727273,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7429012345679012,2.5e-05,0.0
6,39,1.9427118433846369,2.7473554611206055,0.7708333333333334,0.7755102040816326,0.35,0.8235294117647058,0.7755102040816326,0.625,0.621549940898345,0.5808747044917258,0.6368910256410256,0.625,25.0,0.5208333333333334,22.0,0.4583333333333333,13.0,0.2708333333333333,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8181818181818182,0.45454545454545453,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.6985300724899888,1.25e-05,0.0
6,40,2.354494320021735,2.7833642959594727,0.7708333333333334,0.7659574468085106,0.35,0.8,0.7659574468085106,0.6458333333333334,0.6374849033816424,0.5954830917874396,0.6491720085470085,0.6458333333333334,26.0,0.5416666666666666,22.0,0.4583333333333333,12.0,0.25,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8636363636363636,0.45454545454545453,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7017211750950765,1.25e-05,0.0
6,41,2.173774162928263,2.66766889890035,0.7916666666666666,0.7916666666666666,0.35,0.8148148148148148,0.7916666666666666,0.6458333333333334,0.6374849033816424,0.5954830917874396,0.6491720085470085,0.6458333333333334,26.0,0.5416666666666666,22.0,0.4583333333333333,12.0,0.25,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8636363636363636,0.45454545454545453,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7145757850241545,1.25e-05,0.0
6,42,2.081874363952213,2.534862240155538,0.7708333333333334,0.7755102040816326,0.35,0.8461538461538461,0.7755102040816326,0.6458333333333334,0.6436956521739131,0.6075362318840579,0.6607142857142857,0.6458333333333334,24.0,0.5,22.0,0.4583333333333333,14.0,0.2916666666666667,11.0,0.22916666666666666,10.0,0.20833333333333334,15.0,0.3125,0.8181818181818182,0.5454545454545454,0.4666666666666667,48.0,0.0,0.0,0.0,234.33333333333334,0.7096029281277729,1.25e-05,0.0
